190,-4,-10,35.39875259812135,2
296,24,-21,8.256642061025495,3
260,15,-18,32.86314602540671,1
268,18,-17,51.86594865606335,1
257,14,-17,43.507565987720696,3
207,1,-17,80.0295883247758,4
197,-1,-17,26.719414614634868,4
287,22,-15,35.2942822857144,2
240,9,-15,60.04890475502808,1
191,-3,-16,5.460360685149937,3
262,16,-12,33.17091246023889,3
258,14,-13,44.28629576476393,3
213,3,-13,19.62479927018988,1
198,-1,-13,90.40146244837958,2
297,24,-11,66.07484983170141,1
201,0,-11,74.88878036861539,4
199,-1,-10,12.594481091909078,3
234,8,-9,67.31439112149658,2
214,3,-7,79.346311175864,1
202,0,-7,46.343680120056185,3
192,-3,-8,55.377805377838406,1
247,11,-4,62.18001843231583,1
203,0,-4,51.227119002032175,3
218,4,-4,80.63479519256967,1
241,9,-2,8.680143935890822,1
200,-1,-2,8.94455204370866,1
263,16,0,50.543950100276966,3
288,22,2,32.045982290240076,4
264,16,5,16.488260465524686,1
276,19,7,19.67738020817453,4
281,20,9,42.67780407335661,2
277,19,10,68.69435398526707,1
283,21,13,89.286391435093,3
269,18,14,65.1885200322079,4
284,21,15,21.730180923040084,1
259,14,13,80.64056057331743,1
252,13,12,74.48799320653211,1
250,12,11,39.18989010664989,3
181,-8,-13,35.801180228025565,2
183,-7,-13,22.026155954455202,1
184,-7,-11,63.46011555411327,1
186,-6,-11,16.695785846881996,3
178,-10,-10,82.72184603425737,2
167,-14,-10,28.276134031746512,1
159,-18,-9,3.2436343097346594,1
168,-14,-9,37.49278572452438,4
165,-15,-3,43.10371281912915,1
174,-12,-3,59.21537270532173,2
188,-5,-3,76.65691880184244,1
