51,-49,61,29.845785163793533,4
23,-57,67,2.584139290712977,3
8,-62,50,19.647586330039747,4
14,-60,57,73.0469783331306,1
15,-60,60,42.91223431493057,2
18,-59,54,28.654426927250956,3
17,-59,52,28.984734479408917,2
22,-57,58,21.6616911156837,1
21,-57,56,79.13625358553669,1
20,-57,53,15.817432663285725,4
24,-56,49,19.45854204949659,4
31,-54,57,78.5234638880864,3
27,-55,65,2.182562872905248,1
33,-53,49,80.5755083055496,3
34,-53,60,5.436210535004743,2
35,-53,62,64.98930579726837,1
42,-51,52,64.14109613655398,3
41,-51,51,26.976955717957562,3
46,-50,48,32.64860907023737,1
50,-49,57,39.82644203901573,2
60,-48,55,17.247067834287336,2
37,-52,65,13.698394774287122,4
47,-50,65,53.34577796288622,3
53,-49,64,39.55521753834586,3
52,-49,63,7.733984506568005,1
68,-46,60,86.48676403921627,1
69,-46,63,28.817878293623362,3
70,-46,65,88.06992692896206,4
75,-45,48,3.1384104789402536,3
79,-44,51,15.39593428545191,4
82,-43,51,52.87587849088236,1
81,-43,48,15.238837012187298,2
32,-53,27,5.339735553593959,3
40,-51,38,26.270886096656394,3
45,-50,38,19.326129915178488,2
58,-48,24,11.264567744162767,4
62,-47,33,49.58210865285063,3
59,-48,39,36.49184405636669,4
63,-47,44,42.73036671677971,2
78,-44,40,59.831415586808085,2
89,-41,28,57.68397713927764,1
