210,2,23,99.6432719261392,2
211,2,37,2.771638977967706,2
212,2,44,18.763860122517023,1
215,3,31,67.05398754686195,4
216,3,37,33.13297335338317,4
217,3,45,20.354140313620544,3
220,4,25,98.41742503452201,2
221,4,31,50.191328946628495,4
222,5,38,55.77745289596594,4
223,5,45,20.753530118158874,3
224,5,60,73.89612549568758,1
227,6,32,37.04860709580458,3
228,6,38,63.04809882770207,4
229,6,59,86.8213385038374,4
230,6,62,80.70588898970794,3
231,7,27,56.62019434189119,2
232,7,46,27.752919129137087,4
233,7,55,63.77179331828014,3
238,8,37,39.169282060552206,3
239,8,63,35.04806160216781,3
242,9,25,87.90645564294759,4
243,9,54,90.41128129392531,3
244,9,58,99.04445599496003,1
245,9,62,62.60607166378567,2
246,10,30,46.937697231406645,4
249,11,46,89.72084241214279,1
251,12,29,23.942829254319655,4
