386,-4,-1,-8.474541,42.299312
351,-2,41,8.733333,157.742055
247,23,0,0.0,62.782559
283,32,-3,8.733333,159.245513
284,32,7,8.733333,166.963669
323,31,14,-8.378883,59.158491
274,30,3,0.0,34.678157
275,30,20,8.733333,161.124397
271,29,33,5.005327,149.94131
270,29,31,0.0,33.444706
326,29,2,0.0,43.596783
268,28,27,2.83339,76.463774
311,27,32,-0.0,66.620233
264,27,28,8.661345,164.154689
263,27,25,7.223546,150.951656
312,26,6,8.733333,153.814066
256,26,32,0.0,38.333008
249,24,6,8.705093,150.308596
250,24,18,8.733333,145.482593
251,24,23,6.143308,173.395546
246,22,31,8.593092,169.492747
239,21,30,5.801029,160.880886
240,21,38,8.576968,159.531206
237,20,29,0.0,57.230626
307,20,16,8.733333,166.200901
234,19,14,8.733333,165.06635
235,19,30,8.719525,173.623155
314,18,15,4.290038,169.34501
228,17,16,8.498465,138.435092
224,16,38,6.434016,172.816312
223,16,30,0.0,53.98476
222,16,26,-4.404147,46.553875
213,14,31,8.679116,160.540458
212,14,29,8.733333,179.152939
206,12,39,8.612826,160.362227
325,12,16,8.733333,172.90088
205,12,14,8.584182,166.170351
245,22,5,8.681083,147.343636
255,26,1,8.529158,171.393063
244,22,1,-5.450457,53.670826
194,9,1,8.733333,155.171892
184,7,1,3.639609,174.725135
178,5,2,5.537605,151.016229
293,1,2,-0.0,72.070525
388,3,-3,5.136163,153.452311
288,-5,-2,2.651597,74.073438
290,-1,3,7.210573,150.573337
227,17,3,8.564605,173.418465
320,17,5,2.860997,181.842408
200,11,5,8.613196,157.038346
185,7,5,8.071459,173.141548
295,3,4,-0.0,76.746522
170,1,5,7.248218,164.431436
168,0,5,8.733333,183.652247
309,17,7,8.733333,158.834287
188,8,7,-0.0,74.944574
186,7,8,-4.40576,41.665929
177,4,8,-6.316418,41.54934
173,2,7,8.733333,166.521248
171,1,7,4.317067,157.248992
165,-2,8,-0.0,154.631782
221,16,9,-8.587545,49.399522
201,11,11,-1.536421,40.810968
189,8,11,6.166279,162.359932
179,5,10,8.645488,155.851078
390,0,10,6.346518,160.113542
190,8,14,0.0,72.873352
155,-6,9,8.591745,145.449334
154,-6,8,-8.490373,47.458049
161,-4,15,-0.0,65.735638
175,3,15,0.0,46.129447
187,7,16,8.733333,150.393552
397,-6,15,8.733333,151.023993
152,-7,15,5.074774,160.063317
322,4,24,8.584431,164.582822
308,5,26,4.004193,176.119915
156,-6,28,8.492593,166.864808
354,5,30,4.36431,140.907551
195,9,38,0.0,43.315301
180,5,33,8.381435,155.508969
181,5,34,8.733333,163.953161
182,5,39,8.524671,151.71845
176,3,38,-4.395181,28.613343
352,-3,33,5.563818,173.372887
391,-17,55,8.552113,152.097415
129,-20,43,8.398961,161.567596
150,-9,71,-0.0,86.469709
353,-12,62,8.733333,161.667277
347,-12,60,7.649358,153.844927
366,-8,62,8.733333,168.033802
148,-10,57,8.702293,166.474482
169,0,55,-6.7708,27.501207
167,-1,73,2.744342,91.977715
384,-2,65,-0.0,162.053047
163,-4,68,8.733333,150.115653
162,-4,58,8.106669,167.163428
159,-5,54,8.525052,167.794515
