236,15,-45,31.584700512883945,0
232,14,-45,14.68292718118917,0
205,2,-46,36.10525236693423,0
100,-2,-44,83.19014077616393,0
206,3,-44,12.963179269316559,0
233,14,-44,38.59136750778865,0
237,15,-44,49.19901243278287,0
240,17,-44,83.41603809945205,0
303,46,-35,20.4992040310415,0
241,17,-42,49.17603786746298,0
239,15,-42,39.08342669883072,0
238,15,-43,83.4179697788463,0
234,14,-42,12.487166454497824,0
211,5,-42,77.81739760825965,0
204,1,-43,83.45302853998096,0
231,13,-40,23.942869152662272,0
242,17,-40,12.561646334672968,0
244,18,-40,30.48293900665051,0
243,18,-41,63.002151645864004,0
235,14,-41,30.507362740443266,0
207,3,-41,16.733888459133855,0
300,44,-34,29.476117714822706,0
304,46,-18,83.45999883934691,0
305,46,-6,27.215868062120013,0
301,44,-26,79.26916207151011,0
298,43,-34,13.864330929549501,0
290,38,-38,48.236772613279406,0
252,23,-38,63.650441613731275,0
214,7,-38,13.467344317182498,0
213,6,-39,41.4189442127753,0
220,9,-37,39.91695998418951,0
256,24,-37,83.41696765678485,0
223,9,-25,56.02054368165742,0
247,21,-25,40.22998505046921,0
277,31,-25,51.04735171162754,0
286,36,-28,14.930644655258856,0
272,29,-35,18.717059846645395,0
215,7,-34,56.68810319882681,0
212,6,-35,12.398626346055401,0
284,35,-27,68.93146751676937,0
262,27,-31,82.93919750134724,0
261,27,-32,22.128226704047904,0
221,9,-31,39.174061983625975,0
216,7,-31,83.45904410562055,0
222,9,-30,12.881835825019445,0
249,22,-30,12.730250778600574,0
253,23,-30,56.95724639300251,0
282,33,-28,12.884042692392187,0
279,32,-28,83.44011149095672,0
276,31,-29,39.32649700311856,0
273,30,-29,25.132328558879173,0
263,27,-28,70.16242006921347,0
227,12,-28,39.708744212323225,0
209,5,-29,49.67821884790708,0
245,19,-27,55.57143403157812,0
269,28,-27,13.161807200643386,0
287,36,-21,31.394110323840014,0
288,36,-20,83.47149160879013,0
285,35,-13,51.34461753771312,0
267,27,-23,77.95620334528516,0
229,13,-23,14.269202555338003,0
219,8,-23,48.6279876114369,0
208,3,-24,50.433679035320885,0
250,22,-22,12.722667855392471,0
260,26,-22,33.69724060831089,0
264,27,-22,47.493051556162726,0
271,28,-22,83.47310656804606,0
281,32,-19,83.25797303358453,0
280,32,-7,33.060963773652205,0
302,44,-4,38.20830213428168,0
291,40,-32,64.00186017478862,0
289,40,-33,83.45302853998096,0
299,43,-19,12.89492994830406,0
297,42,-9,83.25884879512718,0
296,42,-11,38.57072139296719,0
295,42,-12,66.63929336396203,0
294,42,-13,68.54249243267935,0
293,42,-18,40.17937070284283,0
292,41,-3,60.771779500960676,0
278,31,-8,26.331211570468422,0
257,24,-21,12.988619018033562,0
217,7,-12,31.002893055362986,0
226,10,-8,83.45455419776299,0
275,30,-14,26.01311203069247,0
274,30,-18,42.24424920367161,0
254,23,-18,79.49445028462988,0
248,21,-19,36.64080956443031,0
224,9,-19,77.81739760825965,0
259,26,-17,51.814086376773496,0
270,28,-15,35.717922467022824,0
265,27,-16,83.31483593999202,0
255,23,-16,79.26916207151011,0
251,22,-16,12.894409264321745,0
246,19,-10,80.07848776394073,0
225,9,-16,12.574988505817432,0
85,-22,-2,82.07142381526128,0
