178,-10,-10,8.39470512936476,4
28,-54,-4,2.6382940347525947,1
65,-46,-7,19.41785162596778,3
64,-46,-8,5.559230284081839,2
4,-63,21,16.80899238264087,1
11,-61,33,35.19998561603368,2
16,-59,35,10.127215801376638,2
26,-55,31,6.63766735305659,4
25,-55,10,28.637979355852337,2
58,-48,24,11.838203628361367,1
63,-47,44,7.029860181097451,2
17,-59,52,6.629097186821458,4
23,-57,67,16.95473094710249,3
35,-53,62,10.043649857088171,3
47,-50,65,13.468451207159724,1
46,-50,48,20.926777569560524,2
68,-46,60,19.632823871180815,4
75,-45,48,18.669953725421944,3
97,-39,62,13.279915174840307,2
81,-43,48,23.788795208247553,4
114,-36,54,2.268769152660561,2
129,-32,66,2.5828272895980358,1
132,-31,60,16.706831502911967,4
143,-28,61,17.70228025337044,2
112,-36,39,7.940748997081606,1
113,-36,47,4.162539417919186,1
139,-29,53,23.852641939228896,1
118,-35,37,22.928417985036468,1
91,-40,16,22.909957637922222,1
88,-41,15,30.867464802194764,4
124,-33,39,4.937082764738733,4
125,-33,44,3.367166363259522,1
105,-37,13,0.16836282021007706,2
121,-34,26,1.5892788390343353,3
117,-35,7,29.64194229298228,4
142,-28,25,45.48130520821003,2
171,-14,56,32.43119388915966,4
185,-7,61,1.2914987602880506,3
161,-18,39,6.286310298035524,4
160,-18,30,24.24062264204919,3
176,-12,50,40.4028563189552,4
180,-9,55,14.711791606795682,2
182,-8,37,20.841030202053556,4
187,-6,48,36.52596697751619,2
179,-9,30,33.39109248265617,4
224,5,60,5.189382648243459,4
229,6,59,17.198644271680106,4
191,-3,-16,22.05035691573375,4
183,-7,-13,6.795116106781407,4
168,-14,-9,24.957099761535222,3
202,0,-7,16.774533490702176,1
200,-1,-2,12.02955603933728,4
159,-18,-9,0.6662025577722797,3
274,18,52,15.304972627023693,1
244,9,58,11.20111414621783,3
233,7,55,7.76689249762099,2
259,14,13,5.501386846989166,3
153,-23,-3,21.532293597000283,1
149,-24,-6,19.643169600665402,1
251,12,29,6.481178592361585,2
225,6,11,4.573662230888482,1
148,-25,-8,1.5485530466304036,2
144,-27,9,26.668681465422203,1
77,-44,-14,16.215057373833066,4
242,9,25,10.485230701936926,3
95,-39,-3,2.6138342707499023,3
193,-3,15,3.1689315971221412,2
228,6,38,4.85543373619937,2
87,-41,-1,2.0118304586963807,3
211,2,37,2.3904888989507898,3
254,13,28,55.86620672179587,2
236,8,12,33.826818328848745,2
226,6,13,49.70714311385905,1
169,-14,10,50.64219649091647,4
231,7,27,43.64883671653698,2
