178,-10,-10,54.244487197689466,3
189,-5,20,47.589110448358916,2
195,-3,21,40.306729908603806,3
263,16,0,67.57186869808719,3
297,24,-11,12.160160098763368,2
296,24,-21,63.7633533233166,4
287,22,-15,5.687756955647159,4
262,16,-12,93.95472993430057,2
247,11,-4,54.44337760392659,1
241,9,-2,87.8340045650547,2
218,4,-4,63.38195172046614,3
258,14,-13,31.931613929433585,1
268,18,-17,43.31402380243924,4
260,15,-18,44.652751509055186,3
190,-4,-10,48.720917298237204,3
199,-1,-10,93.00286384993377,4
257,14,-17,42.54272508213606,1
207,1,-17,52.403884496524775,3
197,-1,-17,12.724330412871868,2
191,-3,-16,48.522861988842095,1
240,9,-15,90.3519812204363,2
213,3,-13,74.31032973579143,4
198,-1,-13,78.76623989868008,4
183,-7,-13,76.53101430754144,1
181,-8,-13,14.688362541979506,3
201,0,-11,88.54106081713377,3
186,-6,-11,84.93825672206167,1
184,-7,-11,27.710008223615535,1
234,8,-9,22.325552348809268,3
192,-3,-8,24.693943097169914,3
167,-14,-10,25.382214191445673,3
168,-14,-9,6.51190298284368,1
202,0,-7,70.53490559855017,2
214,3,-7,26.67124231589783,1
203,0,-4,26.467296677231936,1
200,-1,-2,31.290377867831072,2
188,-5,-3,1.5947634863452302,4
174,-12,-3,79.42506983822963,2
165,-15,-3,26.771322270523726,1
288,22,2,37.754184933335615,3
284,21,15,29.305910075480416,2
283,21,13,56.58070173508845,1
264,16,5,14.90456337458364,2
276,19,7,95.62307533439906,2
281,20,9,98.68441139204947,4
277,19,10,68.50294392618564,4
250,12,11,4.761614047793959,3
269,18,14,39.331710524303524,1
252,13,12,76.82504282486639,1
259,14,13,75.87165630942006,4
248,11,12,45.3394228142097,1
235,8,8,79.27744408746234,2
253,13,20,93.16118307627299,1
236,8,12,66.67626438476152,4
225,6,11,42.54228409259732,1
226,6,13,21.09079802375879,4
169,-14,10,83.32035137719552,4
237,8,20,63.24927872078668,2
193,-3,15,63.478290831713494,3
219,4,21,62.04354330279269,1
194,-3,16,66.25193641567202,3
208,1,20,84.0031274399184,1
