5,-55,47,-4.375525,44.201072
7,-54,53,6.487937,153.699538
377,-55,66,0.0,52.51229
8,-54,68,8.733333,168.098811
20,-49,85,8.561293,165.274703
11,-53,51,8.733333,154.17369
14,-51,70,7.256825,143.667093
15,-51,72,8.733333,176.828505
22,-47,83,-5.202648,31.571308
19,-49,76,8.733333,165.642956
18,-49,74,8.721643,159.913034
17,-49,71,2.867619,159.816718
378,-48,56,6.427739,167.164714
382,-47,50,8.733333,155.507432
27,-45,45,3.649101,94.600132
35,-43,56,0.0,171.948238
40,-42,56,6.8828,175.970263
52,-40,57,8.65298,158.872844
55,-39,51,8.500151,158.933282
56,-39,62,8.6383,172.03252
69,-36,58,8.733333,155.781532
28,-45,67,-8.591212,46.134194
26,-46,75,8.645384,164.907523
32,-44,83,5.653437,164.607894
30,-45,80,-5.467839,38.914195
29,-45,78,-5.354195,39.777495
42,-42,83,8.733333,155.267629
373,-42,81,0.0,40.860277
46,-41,82,0.0,37.629402
61,-38,83,-4.841569,32.167439
37,-43,70,-4.359978,42.869849
36,-43,69,8.733333,169.239313
41,-42,66,8.733333,162.451916
375,-36,80,4.506122,156.517332
45,-41,75,1.107036,165.278592
53,-40,73,8.733333,178.179427
70,-36,69,4.666667,70.100984
76,-34,71,6.135111,163.275298
73,-35,69,8.732073,146.631476
66,-37,66,4.761138,74.282268
84,-31,80,4.320288,147.240448
85,-31,82,8.715901,159.078793
86,-31,83,-6.210797,44.307857
90,-30,83,8.727247,161.94407
72,-35,66,4.667427,64.306845
379,-28,76,8.685228,151.202333
372,-26,82,4.647892,88.863774
101,-28,72,8.619437,162.141052
116,-24,84,-8.657653,55.293657
120,-23,84,8.683413,174.229606
119,-23,78,8.71202,166.060637
367,-26,75,7.638048,167.174414
115,-24,75,-8.651085,40.913257
376,-20,84,8.733333,157.211389
130,-20,79,8.733333,173.418837
301,-19,85,-0.0,77.499677
297,-18,85,8.733333,160.336882
302,-17,83,8.733333,164.339866
303,-18,81,4.949382,160.173443
395,-19,77,2.953129,84.966844
80,-33,46,8.733333,151.64827
83,-31,57,8.59065,149.930371
96,-29,66,8.543545,155.950782
300,-15,83,8.730218,164.566596
385,-17,78,-4.420668,34.066565
95,-29,64,2.152081,164.518746
99,-28,57,-8.708176,54.725657
100,-28,65,8.551151,143.661976
306,-15,79,-5.572068,46.837034
126,-21,71,8.6896,157.133261
105,-27,55,-4.930748,42.814664
94,-29,51,0.0,48.892662
368,-28,51,8.668103,158.473885
89,-30,43,8.733333,157.843436
111,-25,57,5.376266,168.542023
112,-25,62,1.894182,69.855492
305,-12,80,-4.393193,36.812069
383,-21,68,8.72342,163.539055
393,-16,72,4.467568,156.353688
363,-23,57,5.488902,162.818414
357,-24,55,8.733333,169.148518
109,-26,46,0.0,54.835452
114,-24,49,7.261376,167.30376
360,-22,62,-0.0,81.205006
125,-21,65,-5.015835,38.101895
151,-9,76,8.733333,147.939707
108,-26,44,8.663496,177.848747
356,-21,50,8.568937,158.324407
371,-21,55,8.582665,152.155847
380,-13,70,-0.0,89.704478
369,-16,67,4.667171,81.732474
364,-18,63,8.733333,155.023116
362,-19,56,-6.047075,56.436789
381,-19,53,8.722468,152.076631
398,-9,73,8.49807,157.685028
361,-14,65,-5.325763,45.667569
355,-14,64,8.733333,151.33515
